vel_x_space,angular_vel,action
-7.979797979797979,6.565656565656564,[3]
-7.777777777777778,6.565656565656564,[3]
-7.575757575757576,6.565656565656564,[3]
-7.373737373737374,6.565656565656564,[3]
-7.171717171717171,6.565656565656564,[3]
-6.96969696969697,6.565656565656564,[3]
-6.767676767676768,6.565656565656564,[3]
-6.565656565656566,6.565656565656564,[3]
-6.363636363636363,6.565656565656564,[3]
-6.161616161616162,6.565656565656564,[3]
-5.959595959595959,6.565656565656564,[3]
-5.757575757575758,6.565656565656564,[3]
-5.555555555555555,6.565656565656564,[3]
-5.353535353535354,6.565656565656564,[3]
-5.151515151515151,6.565656565656564,[3]
-4.94949494949495,6.565656565656564,[3]
-4.747474747474747,6.565656565656564,[3]
-4.545454545454546,6.565656565656564,[3]
-4.343434343434343,6.565656565656564,[3]
-4.141414141414142,6.565656565656564,[3]
-3.9393939393939394,6.565656565656564,[3]
-3.737373737373738,6.565656565656564,[3]
-3.5353535353535355,6.565656565656564,[3]
-3.333333333333333,6.565656565656564,[3]
-3.1313131313131315,6.565656565656564,[3]
-2.929292929292929,6.565656565656564,[3]
-2.7272727272727275,6.565656565656564,[3]
-2.525252525252525,6.565656565656564,[3]
-2.3232323232323235,6.565656565656564,[3]
-2.121212121212121,6.565656565656564,[3]
-1.9191919191919187,6.565656565656564,[3]
-1.717171717171718,6.565656565656564,[3]
-1.5151515151515156,6.565656565656564,[3]
-1.3131313131313131,6.565656565656564,[3]
-1.1111111111111107,6.565656565656564,[3]
-0.9090909090909101,6.565656565656564,[3]
-0.7070707070707076,6.565656565656564,[3]
-0.5050505050505052,6.565656565656564,[2]
-0.30303030303030276,6.565656565656564,[2]
-0.10101010101010033,6.565656565656564,[2]
0.10101010101010033,6.565656565656564,[2]
0.30303030303030276,6.565656565656564,[2]
0.5050505050505052,6.565656565656564,[2]
0.7070707070707076,6.565656565656564,[2]
0.9090909090909083,6.565656565656564,[2]
1.1111111111111107,6.565656565656564,[2]
1.3131313131313131,6.565656565656564,[2]
1.5151515151515156,6.565656565656564,[2]
1.7171717171717162,6.565656565656564,[2]
1.9191919191919187,6.565656565656564,[2]
2.121212121212121,6.565656565656564,[2]
2.3232323232323235,6.565656565656564,[2]
2.525252525252524,6.565656565656564,[2]
2.7272727272727266,6.565656565656564,[2]
2.929292929292929,6.565656565656564,[2]
3.1313131313131315,6.565656565656564,[2]
3.333333333333334,6.565656565656564,[2]
3.5353535353535346,6.565656565656564,[2]
3.737373737373737,6.565656565656564,[2]
3.9393939393939394,6.565656565656564,[2]
4.141414141414142,6.565656565656564,[2]
4.3434343434343425,6.565656565656564,[2]
4.545454545454545,6.565656565656564,[2]
4.747474747474747,6.565656565656564,[2]
4.94949494949495,6.565656565656564,[2]
5.1515151515151505,6.565656565656564,[2]
5.353535353535353,6.565656565656564,[2]
5.555555555555555,6.565656565656564,[2]
5.757575757575758,6.565656565656564,[2]
5.9595959595959584,6.565656565656564,[2]
6.161616161616163,6.565656565656564,[2]
6.363636363636363,6.565656565656564,[2]
6.565656565656564,6.565656565656564,[2]
6.767676767676768,6.565656565656564,[2]
6.969696969696969,6.565656565656564,[2]
7.171717171717173,6.565656565656564,[2]
7.373737373737374,6.565656565656564,[2]
7.575757575757574,6.565656565656564,[2]
7.777777777777779,6.565656565656564,[2]
7.979797979797979,6.565656565656564,[2]
8.18181818181818,6.565656565656564,[2]
8.383838383838384,6.565656565656564,[2]
8.585858585858585,6.565656565656564,[2]
8.787878787878789,6.565656565656564,[2]
8.98989898989899,6.565656565656564,[2]
9.19191919191919,6.565656565656564,[2]
9.393939393939394,6.565656565656564,[2]
9.595959595959595,6.565656565656564,[2]
9.7979797979798,6.565656565656564,[2]
10.0,6.565656565656564,[2]
-10.0,6.767676767676768,[3]
-9.797979797979798,6.767676767676768,[3]
-9.595959595959595,6.767676767676768,[3]
-9.393939393939394,6.767676767676768,[3]
-9.191919191919192,6.767676767676768,[3]
-8.98989898989899,6.767676767676768,[3]
-8.787878787878787,6.767676767676768,[3]
-8.585858585858587,6.767676767676768,[3]
-8.383838383838384,6.767676767676768,[3]
-8.181818181818182,6.767676767676768,[3]
-7.979797979797979,6.767676767676768,[3]
-7.777777777777778,6.767676767676768,[3]
-7.575757575757576,6.767676767676768,[3]
-7.373737373737374,6.767676767676768,[3]
-7.171717171717171,6.767676767676768,[3]
-6.96969696969697,6.767676767676768,[3]
-6.767676767676768,6.767676767676768,[3]
-6.565656565656566,6.767676767676768,[3]
-6.363636363636363,6.767676767676768,[3]
-6.161616161616162,6.767676767676768,[3]
-5.959595959595959,6.767676767676768,[3]
-5.757575757575758,6.767676767676768,[3]
-5.555555555555555,6.767676767676768,[3]
-5.353535353535354,6.767676767676768,[3]
-5.151515151515151,6.767676767676768,[3]
-4.94949494949495,6.767676767676768,[3]
-4.747474747474747,6.767676767676768,[3]
-4.545454545454546,6.767676767676768,[3]
-4.343434343434343,6.767676767676768,[3]
-4.141414141414142,6.767676767676768,[3]
-3.9393939393939394,6.767676767676768,[3]
-3.737373737373738,6.767676767676768,[3]
-3.5353535353535355,6.767676767676768,[3]
-3.333333333333333,6.767676767676768,[3]
-3.1313131313131315,6.767676767676768,[3]
-2.929292929292929,6.767676767676768,[3]
-2.7272727272727275,6.767676767676768,[3]
-2.525252525252525,6.767676767676768,[3]
-2.3232323232323235,6.767676767676768,[3]
-2.121212121212121,6.767676767676768,[3]
-1.9191919191919187,6.767676767676768,[3]
-1.717171717171718,6.767676767676768,[3]
-1.5151515151515156,6.767676767676768,[3]
-1.3131313131313131,6.767676767676768,[3]
-1.1111111111111107,6.767676767676768,[3]
-0.9090909090909101,6.767676767676768,[3]
-0.7070707070707076,6.767676767676768,[3]
-0.5050505050505052,6.767676767676768,[2]
-0.30303030303030276,6.767676767676768,[2]
-0.10101010101010033,6.767676767676768,[2]
0.10101010101010033,6.767676767676768,[2]
0.30303030303030276,6.767676767676768,[2]
0.5050505050505052,6.767676767676768,[2]
0.7070707070707076,6.767676767676768,[2]
0.9090909090909083,6.767676767676768,[2]
1.1111111111111107,6.767676767676768,[2]
1.3131313131313131,6.767676767676768,[2]
1.5151515151515156,6.767676767676768,[2]
1.7171717171717162,6.767676767676768,[2]
1.9191919191919187,6.767676767676768,[2]
2.121212121212121,6.767676767676768,[2]
2.3232323232323235,6.767676767676768,[2]
2.525252525252524,6.767676767676768,[2]
2.7272727272727266,6.767676767676768,[2]
2.929292929292929,6.767676767676768,[2]
3.1313131313131315,6.767676767676768,[2]
3.333333333333334,6.767676767676768,[2]
3.5353535353535346,6.767676767676768,[2]
3.737373737373737,6.767676767676768,[2]
3.9393939393939394,6.767676767676768,[2]
4.141414141414142,6.767676767676768,[2]
4.3434343434343425,6.767676767676768,[2]
4.545454545454545,6.767676767676768,[2]
4.747474747474747,6.767676767676768,[2]
4.94949494949495,6.767676767676768,[2]
5.1515151515151505,6.767676767676768,[2]
5.353535353535353,6.767676767676768,[2]
5.555555555555555,6.767676767676768,[2]
5.757575757575758,6.767676767676768,[2]
5.9595959595959584,6.767676767676768,[2]
6.161616161616163,6.767676767676768,[2]
6.363636363636363,6.767676767676768,[2]
6.565656565656564,6.767676767676768,[2]
6.767676767676768,6.767676767676768,[2]
6.969696969696969,6.767676767676768,[2]
7.171717171717173,6.767676767676768,[2]
7.373737373737374,6.767676767676768,[2]
7.575757575757574,6.767676767676768,[2]
7.777777777777779,6.767676767676768,[2]
7.979797979797979,6.767676767676768,[2]
8.18181818181818,6.767676767676768,[2]
8.383838383838384,6.767676767676768,[2]
8.585858585858585,6.767676767676768,[2]
8.787878787878789,6.767676767676768,[2]
8.98989898989899,6.767676767676768,[2]
9.19191919191919,6.767676767676768,[2]
9.393939393939394,6.767676767676768,[2]
9.595959595959595,6.767676767676768,[2]
9.7979797979798,6.767676767676768,[2]
10.0,6.767676767676768,[2]
-10.0,6.969696969696969,[3]
-9.797979797979798,6.969696969696969,[3]
-9.595959595959595,6.969696969696969,[3]
-9.393939393939394,6.969696969696969,[3]
-9.191919191919192,6.969696969696969,[3]
-8.98989898989899,6.969696969696969,[3]
-8.787878787878787,6.969696969696969,[3]
-8.585858585858587,6.969696969696969,[3]
-8.383838383838384,6.969696969696969,[3]
-8.181818181818182,6.969696969696969,[3]
-7.979797979797979,6.969696969696969,[3]
-7.777777777777778,6.969696969696969,[3]
-7.575757575757576,6.969696969696969,[3]
-7.373737373737374,6.969696969696969,[3]
-7.171717171717171,6.969696969696969,[3]
-6.96969696969697,6.969696969696969,[3]
-6.767676767676768,6.969696969696969,[3]
-6.565656565656566,6.969696969696969,[3]
-6.363636363636363,6.969696969696969,[3]
-6.161616161616162,6.969696969696969,[3]
-5.959595959595959,6.969696969696969,[3]
-5.757575757575758,6.969696969696969,[3]
-5.555555555555555,6.969696969696969,[3]
-5.353535353535354,6.969696969696969,[3]
-5.151515151515151,6.969696969696969,[3]
-4.94949494949495,6.969696969696969,[3]
-4.747474747474747,6.969696969696969,[3]
-4.545454545454546,6.969696969696969,[3]
-4.343434343434343,6.969696969696969,[3]
-4.141414141414142,6.969696969696969,[3]
-3.9393939393939394,6.969696969696969,[3]
-3.737373737373738,6.969696969696969,[3]
-3.5353535353535355,6.969696969696969,[3]
-3.333333333333333,6.969696969696969,[3]
-3.1313131313131315,6.969696969696969,[3]
-2.929292929292929,6.969696969696969,[3]
-2.7272727272727275,6.969696969696969,[3]
-2.525252525252525,6.969696969696969,[3]
-2.3232323232323235,6.969696969696969,[3]
-2.121212121212121,6.969696969696969,[3]
-1.9191919191919187,6.969696969696969,[3]
-1.717171717171718,6.969696969696969,[3]
-1.5151515151515156,6.969696969696969,[3]
-1.3131313131313131,6.969696969696969,[3]
-1.1111111111111107,6.969696969696969,[3]
-0.9090909090909101,6.969696969696969,[3]
-0.7070707070707076,6.969696969696969,[3]
-0.5050505050505052,6.969696969696969,[2]
-0.30303030303030276,6.969696969696969,[2]
-0.10101010101010033,6.969696969696969,[2]
0.10101010101010033,6.969696969696969,[2]
0.30303030303030276,6.969696969696969,[2]
0.5050505050505052,6.969696969696969,[2]
0.7070707070707076,6.969696969696969,[2]
0.9090909090909083,6.969696969696969,[2]
1.1111111111111107,6.969696969696969,[2]
1.3131313131313131,6.969696969696969,[2]
1.5151515151515156,6.969696969696969,[2]
1.7171717171717162,6.969696969696969,[2]
1.9191919191919187,6.969696969696969,[2]
2.121212121212121,6.969696969696969,[2]
2.3232323232323235,6.969696969696969,[2]
2.525252525252524,6.969696969696969,[2]
2.7272727272727266,6.969696969696969,[2]
2.929292929292929,6.969696969696969,[2]
3.1313131313131315,6.969696969696969,[2]
3.333333333333334,6.969696969696969,[2]
3.5353535353535346,6.969696969696969,[2]
3.737373737373737,6.969696969696969,[2]
3.9393939393939394,6.969696969696969,[2]
4.141414141414142,6.969696969696969,[2]
4.3434343434343425,6.969696969696969,[2]
4.545454545454545,6.969696969696969,[2]
4.747474747474747,6.969696969696969,[2]
4.94949494949495,6.969696969696969,[2]
5.1515151515151505,6.969696969696969,[2]
5.353535353535353,6.969696969696969,[2]
5.555555555555555,6.969696969696969,[2]
5.757575757575758,6.969696969696969,[2]
5.9595959595959584,6.969696969696969,[2]
6.161616161616163,6.969696969696969,[2]
6.363636363636363,6.969696969696969,[2]
6.565656565656564,6.969696969696969,[2]
6.767676767676768,6.969696969696969,[2]
6.969696969696969,6.969696969696969,[2]
7.171717171717173,6.969696969696969,[2]
7.373737373737374,6.969696969696969,[2]
7.575757575757574,6.969696969696969,[2]
7.777777777777779,6.969696969696969,[2]
7.979797979797979,6.969696969696969,[2]
8.18181818181818,6.969696969696969,[2]
8.383838383838384,6.969696969696969,[2]
8.585858585858585,6.969696969696969,[2]
8.787878787878789,6.969696969696969,[2]
8.98989898989899,6.969696969696969,[2]
9.19191919191919,6.969696969696969,[2]
9.393939393939394,6.969696969696969,[2]
9.595959595959595,6.969696969696969,[2]
9.7979797979798,6.969696969696969,[2]
10.0,6.969696969696969,[2]
-10.0,7.171717171717173,[3]
-9.797979797979798,7.171717171717173,[3]
-9.595959595959595,7.171717171717173,[3]
-9.393939393939394,7.171717171717173,[3]
-9.191919191919192,7.171717171717173,[3]
-8.98989898989899,7.171717171717173,[3]
-8.787878787878787,7.171717171717173,[3]
-8.585858585858587,7.171717171717173,[3]
-8.383838383838384,7.171717171717173,[3]
-8.181818181818182,7.171717171717173,[3]
-7.979797979797979,7.171717171717173,[3]
-7.777777777777778,7.171717171717173,[3]
-7.575757575757576,7.171717171717173,[3]
-7.373737373737374,7.171717171717173,[3]
-7.171717171717171,7.171717171717173,[3]
-6.96969696969697,7.171717171717173,[3]
-6.767676767676768,7.171717171717173,[3]
-6.565656565656566,7.171717171717173,[3]
-6.363636363636363,7.171717171717173,[3]
-6.161616161616162,7.171717171717173,[3]
-5.959595959595959,7.171717171717173,[3]
-5.757575757575758,7.171717171717173,[3]
-5.555555555555555,7.171717171717173,[3]
-5.353535353535354,7.171717171717173,[3]
-5.151515151515151,7.171717171717173,[3]
-4.94949494949495,7.171717171717173,[3]
-4.747474747474747,7.171717171717173,[3]
-4.545454545454546,7.171717171717173,[3]
-4.343434343434343,7.171717171717173,[3]
-4.141414141414142,7.171717171717173,[3]
-3.9393939393939394,7.171717171717173,[3]
-3.737373737373738,7.171717171717173,[3]
-3.5353535353535355,7.171717171717173,[3]
-3.333333333333333,7.171717171717173,[3]
-3.1313131313131315,7.171717171717173,[3]
-2.929292929292929,7.171717171717173,[3]
-2.7272727272727275,7.171717171717173,[3]
-2.525252525252525,7.171717171717173,[3]
-2.3232323232323235,7.171717171717173,[3]
-2.121212121212121,7.171717171717173,[3]
-1.9191919191919187,7.171717171717173,[3]
-1.717171717171718,7.171717171717173,[3]
-1.5151515151515156,7.171717171717173,[3]
-1.3131313131313131,7.171717171717173,[3]
-1.1111111111111107,7.171717171717173,[3]
-0.9090909090909101,7.171717171717173,[3]
-0.7070707070707076,7.171717171717173,[2]
-0.5050505050505052,7.171717171717173,[2]
-0.30303030303030276,7.171717171717173,[2]
-0.10101010101010033,7.171717171717173,[2]
0.10101010101010033,7.171717171717173,[2]
0.30303030303030276,7.171717171717173,[2]
0.5050505050505052,7.171717171717173,[2]
0.7070707070707076,7.171717171717173,[2]
0.9090909090909083,7.171717171717173,[2]
1.1111111111111107,7.171717171717173,[2]
1.3131313131313131,7.171717171717173,[2]
1.5151515151515156,7.171717171717173,[2]
1.7171717171717162,7.171717171717173,[2]
1.9191919191919187,7.171717171717173,[2]
2.121212121212121,7.171717171717173,[2]
2.3232323232323235,7.171717171717173,[2]
2.525252525252524,7.171717171717173,[2]
2.7272727272727266,7.171717171717173,[2]
2.929292929292929,7.171717171717173,[2]
3.1313131313131315,7.171717171717173,[2]
3.333333333333334,7.171717171717173,[2]
3.5353535353535346,7.171717171717173,[2]
3.737373737373737,7.171717171717173,[2]
3.9393939393939394,7.171717171717173,[2]
4.141414141414142,7.171717171717173,[2]
4.3434343434343425,7.171717171717173,[2]
4.545454545454545,7.171717171717173,[2]
4.747474747474747,7.171717171717173,[2]
4.94949494949495,7.171717171717173,[2]
5.1515151515151505,7.171717171717173,[2]
5.353535353535353,7.171717171717173,[2]
5.555555555555555,7.171717171717173,[2]
5.757575757575758,7.171717171717173,[2]
5.9595959595959584,7.171717171717173,[2]
6.161616161616163,7.171717171717173,[2]
6.363636363636363,7.171717171717173,[2]
6.565656565656564,7.171717171717173,[2]
6.767676767676768,7.171717171717173,[2]
6.969696969696969,7.171717171717173,[2]
7.171717171717173,7.171717171717173,[2]
7.373737373737374,7.171717171717173,[2]
7.575757575757574,7.171717171717173,[2]
7.777777777777779,7.171717171717173,[2]
7.979797979797979,7.171717171717173,[2]
8.18181818181818,7.171717171717173,[2]
8.383838383838384,7.171717171717173,[2]
8.585858585858585,7.171717171717173,[2]
8.787878787878789,7.171717171717173,[2]
8.98989898989899,7.171717171717173,[2]
9.19191919191919,7.171717171717173,[2]
9.393939393939394,7.171717171717173,[2]
9.595959595959595,7.171717171717173,[2]
9.7979797979798,7.171717171717173,[2]
10.0,7.171717171717173,[2]
-10.0,7.373737373737374,[3]
-9.797979797979798,7.373737373737374,[3]
-9.595959595959595,7.373737373737374,[3]
-9.393939393939394,7.373737373737374,[3]
-9.191919191919192,7.373737373737374,[3]
-8.98989898989899,7.373737373737374,[3]
-8.787878787878787,7.373737373737374,[3]
-8.585858585858587,7.373737373737374,[3]
-8.383838383838384,7.373737373737374,[3]
-8.181818181818182,7.373737373737374,[3]
-7.979797979797979,7.373737373737374,[3]
-7.777777777777778,7.373737373737374,[3]
-7.575757575757576,7.373737373737374,[3]
-7.373737373737374,7.373737373737374,[3]
-7.171717171717171,7.373737373737374,[3]
-6.96969696969697,7.373737373737374,[3]
-6.767676767676768,7.373737373737374,[3]
-6.565656565656566,7.373737373737374,[3]
-6.363636363636363,7.373737373737374,[3]
-6.161616161616162,7.373737373737374,[3]
-5.959595959595959,7.373737373737374,[3]
-5.757575757575758,7.373737373737374,[3]
-5.555555555555555,7.373737373737374,[3]
-5.353535353535354,7.373737373737374,[3]
-5.151515151515151,7.373737373737374,[3]
-4.94949494949495,7.373737373737374,[3]
-4.747474747474747,7.373737373737374,[3]
-4.545454545454546,7.373737373737374,[3]
-4.343434343434343,7.373737373737374,[3]
-4.141414141414142,7.373737373737374,[3]
-3.9393939393939394,7.373737373737374,[3]
-3.737373737373738,7.373737373737374,[3]
-3.5353535353535355,7.373737373737374,[3]
-3.333333333333333,7.373737373737374,[3]
-3.1313131313131315,7.373737373737374,[3]
-2.929292929292929,7.373737373737374,[3]
-2.7272727272727275,7.373737373737374,[3]
-2.525252525252525,7.373737373737374,[3]
-2.3232323232323235,7.373737373737374,[3]
-2.121212121212121,7.373737373737374,[3]
-1.9191919191919187,7.373737373737374,[3]
-1.717171717171718,7.373737373737374,[3]
-1.5151515151515156,7.373737373737374,[3]
-1.3131313131313131,7.373737373737374,[3]
-1.1111111111111107,7.373737373737374,[3]
-0.9090909090909101,7.373737373737374,[3]
-0.7070707070707076,7.373737373737374,[2]
-0.5050505050505052,7.373737373737374,[2]
-0.30303030303030276,7.373737373737374,[2]
-0.10101010101010033,7.373737373737374,[2]
0.10101010101010033,7.373737373737374,[2]
0.30303030303030276,7.373737373737374,[2]
0.5050505050505052,7.373737373737374,[2]
0.7070707070707076,7.373737373737374,[2]
0.9090909090909083,7.373737373737374,[2]
1.1111111111111107,7.373737373737374,[2]
1.3131313131313131,7.373737373737374,[2]
1.5151515151515156,7.373737373737374,[2]
1.7171717171717162,7.373737373737374,[2]
1.9191919191919187,7.373737373737374,[2]
2.121212121212121,7.373737373737374,[2]
2.3232323232323235,7.373737373737374,[2]
2.525252525252524,7.373737373737374,[2]
2.7272727272727266,7.373737373737374,[2]
2.929292929292929,7.373737373737374,[2]
3.1313131313131315,7.373737373737374,[2]
3.333333333333334,7.373737373737374,[2]
3.5353535353535346,7.373737373737374,[2]
3.737373737373737,7.373737373737374,[2]
3.9393939393939394,7.373737373737374,[2]
4.141414141414142,7.373737373737374,[2]
4.3434343434343425,7.373737373737374,[2]
4.545454545454545,7.373737373737374,[2]
4.747474747474747,7.373737373737374,[2]
4.94949494949495,7.373737373737374,[2]
5.1515151515151505,7.373737373737374,[2]
5.353535353535353,7.373737373737374,[2]
5.555555555555555,7.373737373737374,[2]
5.757575757575758,7.373737373737374,[2]
5.9595959595959584,7.373737373737374,[2]
6.161616161616163,7.373737373737374,[2]
6.363636363636363,7.373737373737374,[2]
6.565656565656564,7.373737373737374,[2]
6.767676767676768,7.373737373737374,[2]
6.969696969696969,7.373737373737374,[2]
7.171717171717173,7.373737373737374,[2]
7.373737373737374,7.373737373737374,[2]
7.575757575757574,7.373737373737374,[2]
7.777777777777779,7.373737373737374,[2]
7.979797979797979,7.373737373737374,[2]
8.18181818181818,7.373737373737374,[2]
8.383838383838384,7.373737373737374,[2]
8.585858585858585,7.373737373737374,[2]
8.787878787878789,7.373737373737374,[2]
8.98989898989899,7.373737373737374,[2]
9.19191919191919,7.373737373737374,[2]
9.393939393939394,7.373737373737374,[2]
9.595959595959595,7.373737373737374,[2]
9.7979797979798,7.373737373737374,[2]
10.0,7.373737373737374,[2]
-10.0,7.575757575757574,[3]
-9.797979797979798,7.575757575757574,[3]
-9.595959595959595,7.575757575757574,[3]
-9.393939393939394,7.575757575757574,[3]
-9.191919191919192,7.575757575757574,[3]
-8.98989898989899,7.575757575757574,[3]
-8.787878787878787,7.575757575757574,[3]
-8.585858585858587,7.575757575757574,[3]
-8.383838383838384,7.575757575757574,[3]
-8.181818181818182,7.575757575757574,[3]
-7.979797979797979,7.575757575757574,[3]
-7.777777777777778,7.575757575757574,[3]
-7.575757575757576,7.575757575757574,[3]
-7.373737373737374,7.575757575757574,[3]
-7.171717171717171,7.575757575757574,[3]
-6.96969696969697,7.575757575757574,[3]
-6.767676767676768,7.575757575757574,[3]
-6.565656565656566,7.575757575757574,[3]
-6.363636363636363,7.575757575757574,[3]
-6.161616161616162,7.575757575757574,[3]
-5.959595959595959,7.575757575757574,[3]
-5.757575757575758,7.575757575757574,[3]
-5.555555555555555,7.575757575757574,[3]
-5.353535353535354,7.575757575757574,[3]
-5.151515151515151,7.575757575757574,[3]
-4.94949494949495,7.575757575757574,[3]
-4.747474747474747,7.575757575757574,[3]
-4.545454545454546,7.575757575757574,[3]
-4.343434343434343,7.575757575757574,[3]
-4.141414141414142,7.575757575757574,[3]
-3.9393939393939394,7.575757575757574,[3]
-3.737373737373738,7.575757575757574,[3]
-3.5353535353535355,7.575757575757574,[3]
-3.333333333333333,7.575757575757574,[3]
-3.1313131313131315,7.575757575757574,[3]
-2.929292929292929,7.575757575757574,[3]
-2.7272727272727275,7.575757575757574,[3]
-2.525252525252525,7.575757575757574,[3]
-2.3232323232323235,7.575757575757574,[3]
-2.121212121212121,7.575757575757574,[3]
-1.9191919191919187,7.575757575757574,[3]
-1.717171717171718,7.575757575757574,[3]
-1.5151515151515156,7.575757575757574,[3]
-1.3131313131313131,7.575757575757574,[3]
-1.1111111111111107,7.575757575757574,[3]
-0.9090909090909101,7.575757575757574,[3]
-0.7070707070707076,7.575757575757574,[2]
-0.5050505050505052,7.575757575757574,[2]
-0.30303030303030276,7.575757575757574,[2]
-0.10101010101010033,7.575757575757574,[2]
0.10101010101010033,7.575757575757574,[2]
0.30303030303030276,7.575757575757574,[2]
0.5050505050505052,7.575757575757574,[2]
0.7070707070707076,7.575757575757574,[2]
0.9090909090909083,7.575757575757574,[2]
1.1111111111111107,7.575757575757574,[2]
1.3131313131313131,7.575757575757574,[2]
1.5151515151515156,7.575757575757574,[2]
1.7171717171717162,7.575757575757574,[2]
1.9191919191919187,7.575757575757574,[2]
2.121212121212121,7.575757575757574,[2]
2.3232323232323235,7.575757575757574,[2]
2.525252525252524,7.575757575757574,[2]
2.7272727272727266,7.575757575757574,[2]
2.929292929292929,7.575757575757574,[2]
3.1313131313131315,7.575757575757574,[2]
3.333333333333334,7.575757575757574,[2]
3.5353535353535346,7.575757575757574,[2]
3.737373737373737,7.575757575757574,[2]
3.9393939393939394,7.575757575757574,[2]
4.141414141414142,7.575757575757574,[2]
4.3434343434343425,7.575757575757574,[2]
4.545454545454545,7.575757575757574,[2]
4.747474747474747,7.575757575757574,[2]
4.94949494949495,7.575757575757574,[2]
5.1515151515151505,7.575757575757574,[2]
5.353535353535353,7.575757575757574,[2]
5.555555555555555,7.575757575757574,[2]
5.757575757575758,7.575757575757574,[2]
5.9595959595959584,7.575757575757574,[2]
6.161616161616163,7.575757575757574,[2]
6.363636363636363,7.575757575757574,[2]
6.565656565656564,7.575757575757574,[2]
6.767676767676768,7.575757575757574,[2]
6.969696969696969,7.575757575757574,[2]
7.171717171717173,7.575757575757574,[2]
7.373737373737374,7.575757575757574,[2]
7.575757575757574,7.575757575757574,[2]
7.777777777777779,7.575757575757574,[2]
7.979797979797979,7.575757575757574,[2]
8.18181818181818,7.575757575757574,[2]
8.383838383838384,7.575757575757574,[2]
8.585858585858585,7.575757575757574,[2]
8.787878787878789,7.575757575757574,[2]
8.98989898989899,7.575757575757574,[2]
9.19191919191919,7.575757575757574,[2]
9.393939393939394,7.575757575757574,[2]
9.595959595959595,7.575757575757574,[2]
9.7979797979798,7.575757575757574,[2]
10.0,7.575757575757574,[2]
-10.0,7.777777777777779,[3]
-9.797979797979798,7.777777777777779,[3]
-9.595959595959595,7.777777777777779,[3]
-9.393939393939394,7.777777777777779,[3]
-9.191919191919192,7.777777777777779,[3]
-8.98989898989899,7.777777777777779,[3]
-8.787878787878787,7.777777777777779,[3]
-8.585858585858587,7.777777777777779,[3]
-8.383838383838384,7.777777777777779,[3]
-8.181818181818182,7.777777777777779,[3]
-7.979797979797979,7.777777777777779,[3]
-7.777777777777778,7.777777777777779,[3]
-7.575757575757576,7.777777777777779,[3]
-7.373737373737374,7.777777777777779,[3]
-7.171717171717171,7.777777777777779,[3]
-6.96969696969697,7.777777777777779,[3]
-6.767676767676768,7.777777777777779,[3]
-6.565656565656566,7.777777777777779,[3]
-6.363636363636363,7.777777777777779,[3]
-6.161616161616162,7.777777777777779,[3]
-5.959595959595959,7.777777777777779,[3]
-5.757575757575758,7.777777777777779,[3]
-5.555555555555555,7.777777777777779,[3]
-5.353535353535354,7.777777777777779,[3]
-5.151515151515151,7.777777777777779,[3]
-4.94949494949495,7.777777777777779,[3]
-4.747474747474747,7.777777777777779,[3]
-4.545454545454546,7.777777777777779,[3]
-4.343434343434343,7.777777777777779,[3]
-4.141414141414142,7.777777777777779,[3]
-3.9393939393939394,7.777777777777779,[3]
-3.737373737373738,7.777777777777779,[3]
-3.5353535353535355,7.777777777777779,[3]
-3.333333333333333,7.777777777777779,[3]
-3.1313131313131315,7.777777777777779,[3]
-2.929292929292929,7.777777777777779,[3]
-2.7272727272727275,7.777777777777779,[3]
-2.525252525252525,7.777777777777779,[3]
-2.3232323232323235,7.777777777777779,[3]
-2.121212121212121,7.777777777777779,[3]
-1.9191919191919187,7.777777777777779,[3]
-1.717171717171718,7.777777777777779,[3]
-1.5151515151515156,7.777777777777779,[3]
-1.3131313131313131,7.777777777777779,[3]
-1.1111111111111107,7.777777777777779,[3]
-0.9090909090909101,7.777777777777779,[3]
-0.7070707070707076,7.777777777777779,[2]
-0.5050505050505052,7.777777777777779,[2]
-0.30303030303030276,7.777777777777779,[2]
-0.10101010101010033,7.777777777777779,[2]
0.10101010101010033,7.777777777777779,[2]
0.30303030303030276,7.777777777777779,[2]
0.5050505050505052,7.777777777777779,[2]
0.7070707070707076,7.777777777777779,[2]
0.9090909090909083,7.777777777777779,[2]
1.1111111111111107,7.777777777777779,[2]
1.3131313131313131,7.777777777777779,[2]
1.5151515151515156,7.777777777777779,[2]
1.7171717171717162,7.777777777777779,[2]
1.9191919191919187,7.777777777777779,[2]
2.121212121212121,7.777777777777779,[2]
2.3232323232323235,7.777777777777779,[2]
2.525252525252524,7.777777777777779,[2]
2.7272727272727266,7.777777777777779,[2]
2.929292929292929,7.777777777777779,[2]
3.1313131313131315,7.777777777777779,[2]
3.333333333333334,7.777777777777779,[2]
3.5353535353535346,7.777777777777779,[2]
3.737373737373737,7.777777777777779,[2]
3.9393939393939394,7.777777777777779,[2]
4.141414141414142,7.777777777777779,[2]
4.3434343434343425,7.777777777777779,[2]
4.545454545454545,7.777777777777779,[2]
4.747474747474747,7.777777777777779,[2]
4.94949494949495,7.777777777777779,[2]
5.1515151515151505,7.777777777777779,[2]
5.353535353535353,7.777777777777779,[2]
5.555555555555555,7.777777777777779,[2]
5.757575757575758,7.777777777777779,[2]
5.9595959595959584,7.777777777777779,[2]
6.161616161616163,7.777777777777779,[2]
6.363636363636363,7.777777777777779,[2]
6.565656565656564,7.777777777777779,[2]
