vel_y_space,angle,action
0.5050505050505052,-5.521424242424243,[1]
0.7070707070707076,-5.521424242424243,[1]
0.9090909090909083,-5.521424242424243,[1]
1.1111111111111107,-5.521424242424243,[1]
1.3131313131313131,-5.521424242424243,[1]
1.5151515151515156,-5.521424242424243,[1]
1.7171717171717162,-5.521424242424243,[1]
1.9191919191919187,-5.521424242424243,[1]
2.121212121212121,-5.521424242424243,[1]
2.3232323232323235,-5.521424242424243,[1]
2.525252525252524,-5.521424242424243,[0]
2.7272727272727266,-5.521424242424243,[0]
2.929292929292929,-5.521424242424243,[0]
3.1313131313131315,-5.521424242424243,[0]
3.333333333333334,-5.521424242424243,[0]
3.5353535353535346,-5.521424242424243,[0]
3.737373737373737,-5.521424242424243,[0]
3.9393939393939394,-5.521424242424243,[0]
4.141414141414142,-5.521424242424243,[0]
4.3434343434343425,-5.521424242424243,[0]
4.545454545454545,-5.521424242424243,[0]
4.747474747474747,-5.521424242424243,[0]
4.94949494949495,-5.521424242424243,[0]
5.1515151515151505,-5.521424242424243,[0]
5.353535353535353,-5.521424242424243,[0]
5.555555555555555,-5.521424242424243,[0]
5.757575757575758,-5.521424242424243,[0]
5.9595959595959584,-5.521424242424243,[0]
6.161616161616163,-5.521424242424243,[0]
6.363636363636363,-5.521424242424243,[0]
6.565656565656564,-5.521424242424243,[0]
6.767676767676768,-5.521424242424243,[0]
6.969696969696969,-5.521424242424243,[0]
7.171717171717173,-5.521424242424243,[0]
7.373737373737374,-5.521424242424243,[0]
7.575757575757574,-5.521424242424243,[0]
7.777777777777779,-5.521424242424243,[0]
7.979797979797979,-5.521424242424243,[0]
8.18181818181818,-5.521424242424243,[0]
8.383838383838384,-5.521424242424243,[0]
8.585858585858585,-5.521424242424243,[0]
8.787878787878789,-5.521424242424243,[0]
8.98989898989899,-5.521424242424243,[0]
9.19191919191919,-5.521424242424243,[0]
9.393939393939394,-5.521424242424243,[0]
9.595959595959595,-5.521424242424243,[0]
9.7979797979798,-5.521424242424243,[0]
10.0,-5.521424242424243,[0]
-10.0,-5.39449494949495,[2]
-9.797979797979798,-5.39449494949495,[2]
-9.595959595959595,-5.39449494949495,[2]
-9.393939393939394,-5.39449494949495,[2]
-9.191919191919192,-5.39449494949495,[2]
-8.98989898989899,-5.39449494949495,[2]
-8.787878787878787,-5.39449494949495,[2]
-8.585858585858587,-5.39449494949495,[2]
-8.383838383838384,-5.39449494949495,[2]
-8.181818181818182,-5.39449494949495,[2]
-7.979797979797979,-5.39449494949495,[2]
-7.777777777777778,-5.39449494949495,[2]
-7.575757575757576,-5.39449494949495,[2]
-7.373737373737374,-5.39449494949495,[2]
-7.171717171717171,-5.39449494949495,[2]
-6.96969696969697,-5.39449494949495,[2]
-6.767676767676768,-5.39449494949495,[2]
-6.565656565656566,-5.39449494949495,[2]
-6.363636363636363,-5.39449494949495,[2]
-6.161616161616162,-5.39449494949495,[2]
-5.959595959595959,-5.39449494949495,[2]
-5.757575757575758,-5.39449494949495,[2]
-5.555555555555555,-5.39449494949495,[2]
-5.353535353535354,-5.39449494949495,[2]
-5.151515151515151,-5.39449494949495,[2]
-4.94949494949495,-5.39449494949495,[2]
-4.747474747474747,-5.39449494949495,[2]
-4.545454545454546,-5.39449494949495,[2]
-4.343434343434343,-5.39449494949495,[2]
-4.141414141414142,-5.39449494949495,[2]
-3.9393939393939394,-5.39449494949495,[2]
-3.737373737373738,-5.39449494949495,[2]
-3.5353535353535355,-5.39449494949495,[2]
-3.333333333333333,-5.39449494949495,[2]
-3.1313131313131315,-5.39449494949495,[2]
-2.929292929292929,-5.39449494949495,[2]
-2.7272727272727275,-5.39449494949495,[2]
-2.525252525252525,-5.39449494949495,[2]
-2.3232323232323235,-5.39449494949495,[2]
-2.121212121212121,-5.39449494949495,[2]
-1.9191919191919187,-5.39449494949495,[2]
-1.717171717171718,-5.39449494949495,[2]
-1.5151515151515156,-5.39449494949495,[2]
-1.3131313131313131,-5.39449494949495,[2]
-1.1111111111111107,-5.39449494949495,[1]
-0.9090909090909101,-5.39449494949495,[1]
-0.7070707070707076,-5.39449494949495,[1]
-0.5050505050505052,-5.39449494949495,[1]
-0.30303030303030276,-5.39449494949495,[1]
-0.10101010101010033,-5.39449494949495,[1]
0.10101010101010033,-5.39449494949495,[1]
0.30303030303030276,-5.39449494949495,[1]
0.5050505050505052,-5.39449494949495,[1]
0.7070707070707076,-5.39449494949495,[1]
0.9090909090909083,-5.39449494949495,[1]
1.1111111111111107,-5.39449494949495,[1]
1.3131313131313131,-5.39449494949495,[1]
1.5151515151515156,-5.39449494949495,[1]
1.7171717171717162,-5.39449494949495,[1]
1.9191919191919187,-5.39449494949495,[1]
2.121212121212121,-5.39449494949495,[1]
2.3232323232323235,-5.39449494949495,[0]
2.525252525252524,-5.39449494949495,[0]
2.7272727272727266,-5.39449494949495,[0]
2.929292929292929,-5.39449494949495,[0]
3.1313131313131315,-5.39449494949495,[0]
3.333333333333334,-5.39449494949495,[0]
3.5353535353535346,-5.39449494949495,[0]
3.737373737373737,-5.39449494949495,[0]
3.9393939393939394,-5.39449494949495,[0]
4.141414141414142,-5.39449494949495,[0]
4.3434343434343425,-5.39449494949495,[0]
4.545454545454545,-5.39449494949495,[0]
4.747474747474747,-5.39449494949495,[0]
4.94949494949495,-5.39449494949495,[0]
5.1515151515151505,-5.39449494949495,[0]
5.353535353535353,-5.39449494949495,[0]
5.555555555555555,-5.39449494949495,[0]
5.757575757575758,-5.39449494949495,[0]
5.9595959595959584,-5.39449494949495,[0]
6.161616161616163,-5.39449494949495,[0]
6.363636363636363,-5.39449494949495,[0]
6.565656565656564,-5.39449494949495,[0]
6.767676767676768,-5.39449494949495,[0]
6.969696969696969,-5.39449494949495,[0]
7.171717171717173,-5.39449494949495,[0]
7.373737373737374,-5.39449494949495,[0]
7.575757575757574,-5.39449494949495,[0]
7.777777777777779,-5.39449494949495,[0]
7.979797979797979,-5.39449494949495,[0]
8.18181818181818,-5.39449494949495,[0]
8.383838383838384,-5.39449494949495,[0]
8.585858585858585,-5.39449494949495,[0]
8.787878787878789,-5.39449494949495,[0]
8.98989898989899,-5.39449494949495,[0]
9.19191919191919,-5.39449494949495,[0]
9.393939393939394,-5.39449494949495,[0]
9.595959595959595,-5.39449494949495,[0]
9.7979797979798,-5.39449494949495,[0]
10.0,-5.39449494949495,[0]
-10.0,-5.267565656565656,[2]
-9.797979797979798,-5.267565656565656,[2]
-9.595959595959595,-5.267565656565656,[2]
-9.393939393939394,-5.267565656565656,[2]
-9.191919191919192,-5.267565656565656,[2]
-8.98989898989899,-5.267565656565656,[2]
-8.787878787878787,-5.267565656565656,[2]
-8.585858585858587,-5.267565656565656,[2]
-8.383838383838384,-5.267565656565656,[2]
-8.181818181818182,-5.267565656565656,[2]
-7.979797979797979,-5.267565656565656,[2]
-7.777777777777778,-5.267565656565656,[2]
-7.575757575757576,-5.267565656565656,[2]
-7.373737373737374,-5.267565656565656,[2]
-7.171717171717171,-5.267565656565656,[2]
-6.96969696969697,-5.267565656565656,[2]
-6.767676767676768,-5.267565656565656,[2]
-6.565656565656566,-5.267565656565656,[2]
-6.363636363636363,-5.267565656565656,[2]
-6.161616161616162,-5.267565656565656,[2]
-5.959595959595959,-5.267565656565656,[2]
-5.757575757575758,-5.267565656565656,[2]
-5.555555555555555,-5.267565656565656,[2]
-5.353535353535354,-5.267565656565656,[2]
-5.151515151515151,-5.267565656565656,[2]
-4.94949494949495,-5.267565656565656,[2]
-4.747474747474747,-5.267565656565656,[2]
-4.545454545454546,-5.267565656565656,[2]
-4.343434343434343,-5.267565656565656,[2]
-4.141414141414142,-5.267565656565656,[2]
-3.9393939393939394,-5.267565656565656,[2]
-3.737373737373738,-5.267565656565656,[2]
-3.5353535353535355,-5.267565656565656,[2]
-3.333333333333333,-5.267565656565656,[2]
-3.1313131313131315,-5.267565656565656,[2]
-2.929292929292929,-5.267565656565656,[2]
-2.7272727272727275,-5.267565656565656,[2]
-2.525252525252525,-5.267565656565656,[2]
-2.3232323232323235,-5.267565656565656,[2]
-2.121212121212121,-5.267565656565656,[2]
-1.9191919191919187,-5.267565656565656,[2]
-1.717171717171718,-5.267565656565656,[2]
-1.5151515151515156,-5.267565656565656,[2]
-1.3131313131313131,-5.267565656565656,[2]
-1.1111111111111107,-5.267565656565656,[1]
-0.9090909090909101,-5.267565656565656,[1]
-0.7070707070707076,-5.267565656565656,[1]
-0.5050505050505052,-5.267565656565656,[1]
-0.30303030303030276,-5.267565656565656,[1]
-0.10101010101010033,-5.267565656565656,[1]
0.10101010101010033,-5.267565656565656,[1]
0.30303030303030276,-5.267565656565656,[1]
0.5050505050505052,-5.267565656565656,[1]
0.7070707070707076,-5.267565656565656,[1]
0.9090909090909083,-5.267565656565656,[1]
1.1111111111111107,-5.267565656565656,[1]
1.3131313131313131,-5.267565656565656,[1]
1.5151515151515156,-5.267565656565656,[1]
1.7171717171717162,-5.267565656565656,[1]
1.9191919191919187,-5.267565656565656,[1]
2.121212121212121,-5.267565656565656,[1]
2.3232323232323235,-5.267565656565656,[0]
2.525252525252524,-5.267565656565656,[0]
2.7272727272727266,-5.267565656565656,[0]
2.929292929292929,-5.267565656565656,[0]
3.1313131313131315,-5.267565656565656,[0]
3.333333333333334,-5.267565656565656,[0]
3.5353535353535346,-5.267565656565656,[0]
3.737373737373737,-5.267565656565656,[0]
3.9393939393939394,-5.267565656565656,[0]
4.141414141414142,-5.267565656565656,[0]
4.3434343434343425,-5.267565656565656,[0]
4.545454545454545,-5.267565656565656,[0]
4.747474747474747,-5.267565656565656,[0]
4.94949494949495,-5.267565656565656,[0]
5.1515151515151505,-5.267565656565656,[0]
5.353535353535353,-5.267565656565656,[0]
5.555555555555555,-5.267565656565656,[0]
5.757575757575758,-5.267565656565656,[0]
5.9595959595959584,-5.267565656565656,[0]
6.161616161616163,-5.267565656565656,[0]
6.363636363636363,-5.267565656565656,[0]
6.565656565656564,-5.267565656565656,[0]
6.767676767676768,-5.267565656565656,[0]
6.969696969696969,-5.267565656565656,[0]
7.171717171717173,-5.267565656565656,[0]
7.373737373737374,-5.267565656565656,[0]
7.575757575757574,-5.267565656565656,[0]
7.777777777777779,-5.267565656565656,[0]
7.979797979797979,-5.267565656565656,[0]
8.18181818181818,-5.267565656565656,[0]
8.383838383838384,-5.267565656565656,[0]
8.585858585858585,-5.267565656565656,[0]
8.787878787878789,-5.267565656565656,[0]
8.98989898989899,-5.267565656565656,[0]
9.19191919191919,-5.267565656565656,[0]
9.393939393939394,-5.267565656565656,[0]
9.595959595959595,-5.267565656565656,[0]
9.7979797979798,-5.267565656565656,[0]
10.0,-5.267565656565656,[0]
-10.0,-5.140636363636364,[2]
-9.797979797979798,-5.140636363636364,[2]
-9.595959595959595,-5.140636363636364,[2]
-9.393939393939394,-5.140636363636364,[2]
-9.191919191919192,-5.140636363636364,[2]
-8.98989898989899,-5.140636363636364,[2]
-8.787878787878787,-5.140636363636364,[2]
-8.585858585858587,-5.140636363636364,[2]
-8.383838383838384,-5.140636363636364,[2]
-8.181818181818182,-5.140636363636364,[2]
-7.979797979797979,-5.140636363636364,[2]
-7.777777777777778,-5.140636363636364,[2]
-7.575757575757576,-5.140636363636364,[2]
-7.373737373737374,-5.140636363636364,[2]
-7.171717171717171,-5.140636363636364,[2]
-6.96969696969697,-5.140636363636364,[2]
-6.767676767676768,-5.140636363636364,[2]
-6.565656565656566,-5.140636363636364,[2]
-6.363636363636363,-5.140636363636364,[2]
-6.161616161616162,-5.140636363636364,[2]
-5.959595959595959,-5.140636363636364,[2]
-5.757575757575758,-5.140636363636364,[2]
-5.555555555555555,-5.140636363636364,[2]
-5.353535353535354,-5.140636363636364,[2]
-5.151515151515151,-5.140636363636364,[2]
-4.94949494949495,-5.140636363636364,[2]
-4.747474747474747,-5.140636363636364,[2]
-4.545454545454546,-5.140636363636364,[2]
-4.343434343434343,-5.140636363636364,[2]
-4.141414141414142,-5.140636363636364,[2]
-3.9393939393939394,-5.140636363636364,[2]
-3.737373737373738,-5.140636363636364,[2]
-3.5353535353535355,-5.140636363636364,[2]
-3.333333333333333,-5.140636363636364,[2]
-3.1313131313131315,-5.140636363636364,[2]
-2.929292929292929,-5.140636363636364,[2]
-2.7272727272727275,-5.140636363636364,[2]
-2.525252525252525,-5.140636363636364,[2]
-2.3232323232323235,-5.140636363636364,[2]
-2.121212121212121,-5.140636363636364,[2]
-1.9191919191919187,-5.140636363636364,[2]
-1.717171717171718,-5.140636363636364,[2]
-1.5151515151515156,-5.140636363636364,[2]
-1.3131313131313131,-5.140636363636364,[2]
-1.1111111111111107,-5.140636363636364,[1]
-0.9090909090909101,-5.140636363636364,[1]
-0.7070707070707076,-5.140636363636364,[1]
-0.5050505050505052,-5.140636363636364,[1]
-0.30303030303030276,-5.140636363636364,[1]
-0.10101010101010033,-5.140636363636364,[1]
0.10101010101010033,-5.140636363636364,[1]
0.30303030303030276,-5.140636363636364,[1]
0.5050505050505052,-5.140636363636364,[1]
0.7070707070707076,-5.140636363636364,[1]
0.9090909090909083,-5.140636363636364,[1]
1.1111111111111107,-5.140636363636364,[1]
1.3131313131313131,-5.140636363636364,[1]
1.5151515151515156,-5.140636363636364,[1]
1.7171717171717162,-5.140636363636364,[1]
1.9191919191919187,-5.140636363636364,[1]
2.121212121212121,-5.140636363636364,[1]
2.3232323232323235,-5.140636363636364,[0]
2.525252525252524,-5.140636363636364,[0]
2.7272727272727266,-5.140636363636364,[0]
2.929292929292929,-5.140636363636364,[0]
3.1313131313131315,-5.140636363636364,[0]
3.333333333333334,-5.140636363636364,[0]
3.5353535353535346,-5.140636363636364,[0]
3.737373737373737,-5.140636363636364,[0]
3.9393939393939394,-5.140636363636364,[0]
4.141414141414142,-5.140636363636364,[0]
4.3434343434343425,-5.140636363636364,[0]
4.545454545454545,-5.140636363636364,[0]
4.747474747474747,-5.140636363636364,[0]
4.94949494949495,-5.140636363636364,[0]
5.1515151515151505,-5.140636363636364,[0]
5.353535353535353,-5.140636363636364,[0]
5.555555555555555,-5.140636363636364,[0]
5.757575757575758,-5.140636363636364,[0]
5.9595959595959584,-5.140636363636364,[0]
6.161616161616163,-5.140636363636364,[0]
6.363636363636363,-5.140636363636364,[0]
6.565656565656564,-5.140636363636364,[0]
6.767676767676768,-5.140636363636364,[0]
6.969696969696969,-5.140636363636364,[0]
7.171717171717173,-5.140636363636364,[0]
7.373737373737374,-5.140636363636364,[0]
7.575757575757574,-5.140636363636364,[0]
7.777777777777779,-5.140636363636364,[0]
7.979797979797979,-5.140636363636364,[0]
8.18181818181818,-5.140636363636364,[0]
8.383838383838384,-5.140636363636364,[0]
8.585858585858585,-5.140636363636364,[0]
8.787878787878789,-5.140636363636364,[0]
8.98989898989899,-5.140636363636364,[0]
9.19191919191919,-5.140636363636364,[0]
9.393939393939394,-5.140636363636364,[0]
9.595959595959595,-5.140636363636364,[0]
9.7979797979798,-5.140636363636364,[0]
10.0,-5.140636363636364,[0]
-10.0,-5.013707070707071,[2]
-9.797979797979798,-5.013707070707071,[2]
-9.595959595959595,-5.013707070707071,[2]
-9.393939393939394,-5.013707070707071,[2]
-9.191919191919192,-5.013707070707071,[2]
-8.98989898989899,-5.013707070707071,[2]
-8.787878787878787,-5.013707070707071,[2]
-8.585858585858587,-5.013707070707071,[2]
-8.383838383838384,-5.013707070707071,[2]
-8.181818181818182,-5.013707070707071,[2]
-7.979797979797979,-5.013707070707071,[2]
-7.777777777777778,-5.013707070707071,[2]
-7.575757575757576,-5.013707070707071,[2]
-7.373737373737374,-5.013707070707071,[2]
-7.171717171717171,-5.013707070707071,[2]
-6.96969696969697,-5.013707070707071,[2]
-6.767676767676768,-5.013707070707071,[2]
-6.565656565656566,-5.013707070707071,[2]
-6.363636363636363,-5.013707070707071,[2]
-6.161616161616162,-5.013707070707071,[2]
-5.959595959595959,-5.013707070707071,[2]
-5.757575757575758,-5.013707070707071,[2]
-5.555555555555555,-5.013707070707071,[2]
-5.353535353535354,-5.013707070707071,[2]
-5.151515151515151,-5.013707070707071,[2]
-4.94949494949495,-5.013707070707071,[2]
-4.747474747474747,-5.013707070707071,[2]
-4.545454545454546,-5.013707070707071,[2]
-4.343434343434343,-5.013707070707071,[2]
-4.141414141414142,-5.013707070707071,[2]
-3.9393939393939394,-5.013707070707071,[2]
-3.737373737373738,-5.013707070707071,[2]
-3.5353535353535355,-5.013707070707071,[2]
-3.333333333333333,-5.013707070707071,[2]
-3.1313131313131315,-5.013707070707071,[2]
-2.929292929292929,-5.013707070707071,[2]
-2.7272727272727275,-5.013707070707071,[2]
-2.525252525252525,-5.013707070707071,[2]
-2.3232323232323235,-5.013707070707071,[2]
-2.121212121212121,-5.013707070707071,[2]
-1.9191919191919187,-5.013707070707071,[2]
-1.717171717171718,-5.013707070707071,[2]
-1.5151515151515156,-5.013707070707071,[2]
-1.3131313131313131,-5.013707070707071,[2]
-1.1111111111111107,-5.013707070707071,[1]
-0.9090909090909101,-5.013707070707071,[1]
-0.7070707070707076,-5.013707070707071,[1]
-0.5050505050505052,-5.013707070707071,[1]
-0.30303030303030276,-5.013707070707071,[1]
-0.10101010101010033,-5.013707070707071,[1]
0.10101010101010033,-5.013707070707071,[1]
0.30303030303030276,-5.013707070707071,[1]
0.5050505050505052,-5.013707070707071,[1]
0.7070707070707076,-5.013707070707071,[1]
0.9090909090909083,-5.013707070707071,[1]
1.1111111111111107,-5.013707070707071,[1]
1.3131313131313131,-5.013707070707071,[1]
1.5151515151515156,-5.013707070707071,[1]
1.7171717171717162,-5.013707070707071,[1]
1.9191919191919187,-5.013707070707071,[1]
2.121212121212121,-5.013707070707071,[1]
2.3232323232323235,-5.013707070707071,[0]
2.525252525252524,-5.013707070707071,[0]
2.7272727272727266,-5.013707070707071,[0]
2.929292929292929,-5.013707070707071,[0]
3.1313131313131315,-5.013707070707071,[0]
3.333333333333334,-5.013707070707071,[0]
3.5353535353535346,-5.013707070707071,[0]
3.737373737373737,-5.013707070707071,[0]
3.9393939393939394,-5.013707070707071,[0]
4.141414141414142,-5.013707070707071,[0]
4.3434343434343425,-5.013707070707071,[0]
4.545454545454545,-5.013707070707071,[0]
4.747474747474747,-5.013707070707071,[0]
4.94949494949495,-5.013707070707071,[0]
5.1515151515151505,-5.013707070707071,[0]
5.353535353535353,-5.013707070707071,[0]
5.555555555555555,-5.013707070707071,[0]
5.757575757575758,-5.013707070707071,[0]
5.9595959595959584,-5.013707070707071,[0]
6.161616161616163,-5.013707070707071,[0]
6.363636363636363,-5.013707070707071,[0]
6.565656565656564,-5.013707070707071,[0]
6.767676767676768,-5.013707070707071,[0]
6.969696969696969,-5.013707070707071,[0]
7.171717171717173,-5.013707070707071,[0]
7.373737373737374,-5.013707070707071,[0]
7.575757575757574,-5.013707070707071,[0]
7.777777777777779,-5.013707070707071,[0]
7.979797979797979,-5.013707070707071,[0]
8.18181818181818,-5.013707070707071,[0]
8.383838383838384,-5.013707070707071,[0]
8.585858585858585,-5.013707070707071,[0]
8.787878787878789,-5.013707070707071,[0]
8.98989898989899,-5.013707070707071,[0]
9.19191919191919,-5.013707070707071,[0]
9.393939393939394,-5.013707070707071,[0]
9.595959595959595,-5.013707070707071,[0]
9.7979797979798,-5.013707070707071,[0]
10.0,-5.013707070707071,[0]
-10.0,-4.886777777777778,[2]
-9.797979797979798,-4.886777777777778,[2]
-9.595959595959595,-4.886777777777778,[2]
-9.393939393939394,-4.886777777777778,[2]
-9.191919191919192,-4.886777777777778,[2]
-8.98989898989899,-4.886777777777778,[2]
-8.787878787878787,-4.886777777777778,[2]
-8.585858585858587,-4.886777777777778,[2]
-8.383838383838384,-4.886777777777778,[2]
-8.181818181818182,-4.886777777777778,[2]
-7.979797979797979,-4.886777777777778,[2]
-7.777777777777778,-4.886777777777778,[2]
-7.575757575757576,-4.886777777777778,[2]
