PC1,PC2,action
-0.44805175,0.27559668,2
-0.44297963,0.26772046,2
-0.43612477,0.26020768,3
-0.43685758,0.25174657,2
-0.43266267,0.24407242,3
-0.43343803,0.23566642,2
-0.43119854,0.22761087,2
-0.42601347,0.22023578,2
-0.42280433,0.21284878,3
-0.42357177,0.20458578,2
-0.41809386,0.19722937,2
-0.41283137,0.19014554,3
-0.4135653,0.18220663,2
-0.40571982,0.17567839,3
-0.4065702,0.16808489,2
-0.40027323,0.16180353,2
-0.3924337,0.15589781,3
-0.39350155,0.14925031,2
-0.38865152,0.14343628,3
-0.38966018,0.13674812,2
-0.38441893,0.13072862,2
-0.3768009,0.1254207,3
-0.37816018,0.11939171,2
-0.37206358,0.11483854,3
-0.37344164,0.10907056,2
-0.3668608,0.104730494,3
-0.36821768,0.09920942,0
-0.36973706,0.093911156,2
-0.3677465,0.08861708,2
-0.36642918,0.0836543,2
-0.36106718,0.078540824,0
-0.36254004,0.07318251,2
-0.35908434,0.067628205,2
-0.3576259,0.062575236,2
-0.3524628,0.05758836,0
-0.35393873,0.052253667,2
-0.3474951,0.04781107,0
-0.34900817,0.042666037,2
-0.3426288,0.038256876,0
-0.3441758,0.033270027,0
-0.3455833,0.027925994,2
-0.34039494,0.02279543,2
-0.3332928,0.018440621,0
-0.33487746,0.013615565,0
-0.33632264,0.008433332,2
-0.3296497,0.0033928393,0
-0.3311282,-0.0017260188,2
-0.32805303,-0.0068010576,0
-0.32942742,-0.012174622,2
-0.32454276,-0.017026322,0
-0.32588625,-0.022403179,2
-0.31928745,-0.02717035,0
-0.3206658,-0.032384105,2
-0.31764024,-0.037964273,2
-0.31381986,-0.043286193,0
-0.31514043,-0.048716452,2
-0.31283075,-0.054391667,2
-0.30451217,-0.059885528,0
-0.30591747,-0.065164834,2
-0.301494,-0.07033487,0
-0.30284554,-0.07572947,2
-0.29951116,-0.08129779,2
-0.29575455,-0.0863052,0
-0.29706717,-0.09174611,2
-0.29021767,-0.09702204,0
-0.29156694,-0.10235361,2
-0.28415114,-0.107631326,0
-0.28555843,-0.11282105,0
-0.28682616,-0.118368,2
-0.27969927,-0.12362564,0
-0.2810152,-0.12900557,2
-0.27722803,-0.13407648,1
-0.27857372,-0.1392055,2
-0.27155918,-0.14489104,0
-0.272829,-0.15041532,2
-0.26889843,-0.15569873,0
-0.27009374,-0.16134506,2
-0.26425612,-0.16693465,1
-0.26549804,-0.17209144,2
-0.2602772,-0.17797299,2
-0.25437137,-0.18314594,0
-0.25566417,-0.18855838,2
-0.25220248,-0.19437401,0
-0.2533923,-0.20008752,2
-0.24601506,-0.20607585,0
-0.24725062,-0.21170889,2
-0.24125949,-0.21707837,0
-0.24249913,-0.22263175,2
-0.23446475,-0.22861941,0
-0.2357746,-0.23405783,2
-0.22927143,-0.23964652,0
-0.23060058,-0.24503972,2
-0.22488737,-0.25076753,0
-0.22620293,-0.25622678,2
-0.21908854,-0.26172176,0
-0.22044927,-0.26704857,2
-0.21319708,-0.27234948,1
-0.21463506,-0.2771192,2
-0.20817418,-0.2822924,2
-0.20568852,-0.2876691,2
-0.20118281,-0.29266638,2
-0.19560355,-0.297603,0
-0.19727579,-0.3022335,2
-0.19523737,-0.30740842,2
-0.18990129,-0.31208587,2
-0.18590903,-0.31623286,2
-0.1785352,-0.32006907,0
-0.18050183,-0.3238267,2
-0.17594613,-0.3281844,2
-0.17273562,-0.33162132,2
-0.16618228,-0.33535317,0
-0.1683664,-0.33859682,2
-0.16362412,-0.34230456,2
-0.15796071,-0.3453943,0
-0.16029125,-0.34829062,2
-0.15357594,-0.3513026,0
-0.15597464,-0.3540119,2
-0.15368481,-0.35732985,2
-0.15027525,-0.3599994,2
-0.1476558,-0.36282045,2
-0.14442585,-0.3654628,2
-0.14115036,-0.36789188,2
-0.13910022,-0.37040618,2
-0.13253969,-0.37267768,0
-0.13538012,-0.37440097,2
-0.13212427,-0.3766776,0
-0.13491145,-0.37858862,2
-0.13393678,-0.38075903,2
-0.12960023,-0.38282886,2
-0.12343882,-0.3843585,0
-0.12643322,-0.38567492,0
-0.129288,-0.3873488,2
-0.12286206,-0.38937917,0
-0.12579004,-0.39088836,2
-0.120380044,-0.3924007,0
-0.12335146,-0.39375544,2
-0.11706092,-0.39509413,0
-0.120111905,-0.39619946,2
-0.11770387,-0.39764136,2
-0.11641821,-0.398528,2
-0.11039264,-0.39927435,1
-0.11350623,-0.39936873,2
-0.11001632,-0.4000803,0
-0.11322529,-0.40073404,2
-0.10860291,-0.4016626,0
0.5397259,-0.14435974,3
0.53746814,-0.14612187,3
0.5355452,-0.14838281,3
0.5336841,-0.15107071,2
0.5353431,-0.15403159,3
1.1785282,0.10246453,3
1.1827933,0.09837806,0
1.1861256,0.095272236,0
1.1891506,0.09256971,0
1.1920406,0.09032475,0
1.1947999,0.088512994,0
1.197439,0.08711991,0
1.1999679,0.08613478,0
1.2023952,0.0855503,0
1.2046694,0.08536919,0
1.20629,0.08563837,0
1.2069962,0.086277954,0
1.2068044,0.08714851,0
1.2059339,0.08808599,0
1.204713,0.08894417,0
1.2034771,0.08962404,0
1.2024903,0.09008742,0
1.2018994,0.09035166,0
1.2017258,0.09047393,0
1.2018886,0.09053237,0
1.2022414,0.090697065,0
1.2026491,0.0910026,0
1.2029653,0.09138933,0
1.2031165,0.09185646,0
1.2030809,0.09237987,0
1.2028853,0.09292794,0
1.2025875,0.093470156,0
1.2022569,0.09398429,0
1.2019545,0.0944599,0
1.2017201,0.09489782,0
1.2015682,0.09530771,0
1.2014908,0.09570329,0
1.2014633,0.09609864,0
1.2014555,0.096504234,0
1.2014391,0.09692575,0
1.2013953,0.09736346,0
1.2013153,0.09781355,0
1.2012024,0.098270126,0
1.2010663,0.09872681,0
1.2009201,0.099178776,0
1.1985102,0.09973155,0
1.1984627,0.099659525,0
1.1984802,0.09961355,0
1.1984812,0.099610604,0
1.1984807,0.09962328,0
1.1984804,0.09963245,0
1.1984802,0.099634275,0
1.1984804,0.09963255,0
1.1984804,0.09963076,0
1.1984804,0.099630214,0
1.1984804,0.09963041,0
1.1984804,0.099630736,0
1.1984804,0.099630855,0
1.1984804,0.099630855,0
1.1984804,0.099630795,0
1.1984804,0.09963076,0
1.1984804,0.09963076,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
1.1984804,0.099630795,0
-0.47580266,0.42795873,3
-0.47719735,0.42252722,3
-0.47873813,0.41695052,3
-0.48001432,0.411188,3
-0.48114964,0.40512237,3
-0.48228186,0.39864814,0
-0.4832067,0.39245087,0
-0.4839921,0.38589618,0
-0.484638,0.3789842,0
-0.48514444,0.37171513,0
-0.48551145,0.36408886,2
-0.48042664,0.35581976,2
-0.4736432,0.3479369,2
-0.47047162,0.34038147,2
-0.46176696,0.33307567,0
-0.46240488,0.32606068,2
-0.45759568,0.31897143,1
-0.4581134,0.31232226,2
-0.4518251,0.30491844,2
-0.44409025,0.2976289,2
-0.4359766,0.29083404,0
-0.43691123,0.2844954,2
-0.43094057,0.2777959,0
-0.43185747,0.27139902,2
-0.4286512,0.2647621,2
-0.42141378,0.25789675,1
-0.42224577,0.25207168,2
-0.4163092,0.24523084,2
-0.41329288,0.23851709,2
-0.41085777,0.2321539,2
-0.40618357,0.22554518,2
-0.40076676,0.21886225,2
-0.39847577,0.21245582,2
-0.39219776,0.2059886,2
-0.389922,0.19987449,2
-0.3869375,0.19391684,2
-0.37956005,0.18829218,1
-0.38094512,0.18345195,2
-0.37526163,0.17799121,0
-0.37673008,0.17258209,2
-0.36917138,0.16693395,0
-0.37070623,0.1617098,2
-0.36586124,0.15606745,0
-0.3673569,0.15072736,2
-0.35977185,0.14517093,0
-0.36133644,0.14002529,2
-0.35494906,0.13464704,0
-0.35653877,0.12958124,2
-0.35057494,0.12381846,0
-0.3521656,0.11868854,2
-0.34472084,0.11282471,0
-0.346369,0.107767396,2
-0.34049428,0.102479845,0
-0.34215075,0.09745955,2
-0.33859703,0.09208202,0
-0.3401702,0.08684329,2
-0.33689627,0.08082884,2
-0.33332917,0.07528806,2
-0.32699707,0.06996143,0
-0.3286869,0.064955175,2
-0.32708403,0.05952465,2
-0.32154208,0.054026507,0
-0.3232054,0.0489144,2
-0.32073736,0.043200348,2
-0.31401393,0.03757509,0
-0.31572443,0.032497883,2
-0.3116829,0.026661292,0
-0.31332347,0.021323543,2
-0.30892888,0.015335586,2
-0.3023071,0.010021894,0
-0.30407178,0.004962531,0
-0.30569687,-0.00045422767,2
-0.3037938,-0.0062433933,2
-0.29726195,-0.011789377,0
-0.29891214,-0.017127093,2
-0.2954462,-0.022531832,0
-0.29701436,-0.028042065,2
-0.29284164,-0.03374582,2
-0.29065177,-0.039330456,2
-0.28474355,-0.04489162,0
-0.28640303,-0.050165005,2
-0.27948445,-0.055282008,0
-0.28119895,-0.060351197,0
-0.28277382,-0.06577785,2
-0.27853236,-0.0718661,2
-0.27153158,-0.07729634,0
-0.2732326,-0.0824631,0
-0.2747941,-0.08798722,2
-0.26949736,-0.09363675,0
-0.27104235,-0.099187866,2
-0.26811963,-0.10505923,2
-0.261363,-0.11071319,0
-0.26297498,-0.116102874,2
-0.25729936,-0.12180808,0
-0.25890785,-0.12722994,2
-0.2557842,-0.13271429,2
-0.24855739,-0.13844901,0
-0.25026324,-0.14364602,0
-0.25182956,-0.14920035,2
-0.24785219,-0.15507302,2
-0.24325037,-0.16051364,0
-0.24484636,-0.16598476,2
-0.24176174,-0.17154288,2
-0.23502168,-0.17665961,0
-0.23670511,-0.18181911,0
-0.23824888,-0.18733615,2
-0.23337884,-0.19342986,2
-0.22586401,-0.19912618,0
-0.22757253,-0.20434226,0
-0.22914146,-0.2099157,2
-0.2244264,-0.21542706,2
-0.21778171,-0.2203795,0
-0.21950123,-0.2254538,0
-0.22108111,-0.2308855,2
-0.2169377,-0.23683245,2
-0.21155624,-0.2420412,0
-0.21320164,-0.24732584,2
-0.20878118,-0.2524018,3
-0.21036117,-0.25821778,0
-0.21182752,-0.26377782,2
-0.20877114,-0.26988629,2
-0.20262277,-0.27557856,2
-0.19816609,-0.28084475,0
-0.19976418,-0.2861219,2
-0.19715762,-0.2915112,2
-0.19049086,-0.29644573,2
-0.18826462,-0.30120283,2
-0.1866652,-0.30641982,2
-0.17975782,-0.31155664,2
-0.17234758,-0.31624132,0
-0.17441095,-0.32039982,2
-0.17102784,-0.32445788,0
-0.17302395,-0.3287365,2
-0.1698154,-0.33341494,2
-0.16677737,-0.33818597,2
-0.16056143,-0.34271902,2
-0.15455031,-0.3468794,0
-0.1568525,-0.35059327,2
-0.15558104,-0.35440764,2
-0.15355389,-0.35831487,2
-0.15066205,-0.3620002,2
-0.14467771,-0.36514995,0
-0.1471094,-0.36841145,2
-0.14487289,-0.37149078,2
-0.13872787,-0.3747586,0
-0.14125265,-0.37773395,2
-0.13505878,-0.38057667,0
-0.13764232,-0.38336608,2
-0.13300864,-0.38615644,0
-0.13559094,-0.38892832,2
-0.1332023,-0.39159435,2
-0.13045911,-0.3939942,2
-0.12828049,-0.39619657,2
-0.12265859,-0.39847788,0
-0.12545851,-0.4005243,2
-0.12188429,-0.40312588,0
-0.124640845,-0.405354,2
-0.12131711,-0.4076139,2
-0.11532981,-0.41004205,0
-0.118233666,-0.4119351,2
-0.11596776,-0.41415954,2
-0.11496082,-0.4162243,2
-0.10942566,-0.41832268,0
1.1848568,0.09793264,0
1.1876016,0.095098056,0
1.190911,0.093027435,0
1.1939275,0.091379866,0
1.1968107,0.090242185,0
1.199571,0.0896029,0
1.2022179,0.08945523,0
1.2040095,0.08967643,0
1.2048808,0.090203986,0
1.2049459,0.090958,0
1.2043505,0.09179442,0
1.2033675,0.09258492,0
1.202308,0.09324488,0
1.2015656,0.0938107,0
1.2011434,0.0943032,0
1.2009121,0.09471487,0
1.2007874,0.095041186,0
1.2007607,0.095298275,0
1.2009034,0.09555485,0
1.2011147,0.09584492,0
1.2013022,0.09618668,0
1.1988914,0.09681853,0
1.1988368,0.0969548,0
1.1988502,0.0970556,0
1.1988497,0.09707732,0
1.1988503,0.09705631,0
1.1988509,0.09703559,0
1.1988512,0.09702896,0
1.1988511,0.09703133,0
1.198851,0.09703509,0
1.198851,0.097036704,0
1.198851,0.09703658,0
1.198851,0.09703595,0
1.198851,0.097035564,0
1.198851,0.097035535,0
1.198851,0.09703566,0
1.198851,0.09703571,0
1.198851,0.09703575,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
1.198851,0.09703571,0
-0.4494327,0.39917076,1
-0.4515687,0.39573213,1
-0.45373595,0.39193773,1
-0.45580003,0.3874993,1
-0.4576807,0.38265738,1
-0.45946187,0.37735704,1
-0.46102473,0.37157768,1
-0.46245918,0.3653365,1
-0.46377718,0.3587535,1
-0.46502683,0.3516278,1
-0.466053,0.34404328,1
-0.46704236,0.33615285,1
-0.46788624,0.32768133,1
-0.46860138,0.31871358,1
-0.46917328,0.30925602,1
-0.46965247,0.2994055,2
-0.4666531,0.2889888,2
-0.46049628,0.27849293,2
-0.45368314,0.26868868,2
-0.44870073,0.25885722,2
-0.44636175,0.24963737,2
-0.4387271,0.24075456,2
-0.43371868,0.23238176,2
-0.4257762,0.22463621,2
-0.42163092,0.2164549,2
-0.41703197,0.20914058,2
-0.4140173,0.20195183,3
-0.41497403,0.19365616,2
-0.41046298,0.18655616,2
-0.40695164,0.1796763,3
-0.4077982,0.17168671,2
-0.40517673,0.1646896,2
-0.3999482,0.15778244,2
-0.39814195,0.15085135,3
-0.399059,0.14304957,2
-0.3926247,0.13673829,3
-0.39351812,0.12924808,2
-0.3897287,0.122404255,2
-0.38611197,0.116240785,3
-0.38691297,0.10878442,2
-0.3811205,0.10252389,2
-0.3785463,0.096441016,3
-0.3795098,0.08938263,2
-0.37191194,0.083614066,3
-0.37289283,0.07679407,2
-0.36612687,0.07139448,3
-0.3670081,0.064734265,2
-0.36002228,0.05981215,3
-0.3610406,0.053582497,2
-0.35805815,0.04801297,2
-0.35367054,0.043437123,3
-0.35478222,0.037491523,2
-0.34928805,0.03291747,3
-0.35043025,0.027169757,2
-0.3443704,0.022952024,3
-0.3455334,0.01743487,3
-0.34662852,0.011704589,2
-0.3441469,0.007022944,2
-0.33908904,0.0023022906,3
-0.34010175,-0.0033905879,2
-0.33861145,-0.0080693485,2
-0.33264154,-0.012630459,2
-0.32864082,-0.016955653,3
-0.32980716,-0.022203164,2
-0.32673123,-0.026928622,2
-0.32461366,-0.030980505,2
-0.32193,-0.035309974,3
-0.32306924,-0.040608365,2
-0.31716892,-0.04432303,2
-0.31383577,-0.048011865,3
-0.31503314,-0.052847087,2
-0.30785388,-0.056610487,2
-0.3016142,-0.059409916,3
-0.30313072,-0.06333055,2
-0.30160958,-0.066447414,2
-0.29844722,-0.06987467,0
-0.3001431,-0.07344974,2
-0.29234704,-0.076801926,0
-0.2941317,-0.080170535,0
-0.29577786,-0.083894014,1
-0.29745865,-0.08757574,2
-0.29291514,-0.09145607,1
-0.29442918,-0.09526091,1
-0.29590008,-0.09958931,1
-0.29711422,-0.10433249,2
-0.2896698,-0.10981379,1
-0.29091662,-0.11456748,2
-0.2854178,-0.12020085,0
-0.28660476,-0.12563111,2
-0.2830165,-0.13141638,1
-0.28407356,-0.1367864,2
-0.28094316,-0.14287743,2
-0.27580315,-0.14878659,2
-0.2723811,-0.1542876,1
-0.27343962,-0.1595963,2
-0.2694819,-0.16603258,2
-0.26122227,-0.1720643,0
-0.26244843,-0.17769256,2
-0.25791055,-0.1835898,2
-0.2540818,-0.18939748,0
-0.25529835,-0.19509551,2
-0.25152668,-0.20073563,2
-0.24597861,-0.20676245,0
-0.24722376,-0.21240373,2
-0.23935892,-0.21781874,0
-0.24068001,-0.22320849,2
-0.23347102,-0.22869605,0
-0.23483993,-0.23395954,0
-0.23606938,-0.23958036,2
-0.22785838,-0.24549498,0
-0.22916718,-0.25094593,2
-0.22322324,-0.25636894,0
-0.2245333,-0.26178104,2
-0.2165437,-0.2670637,0
-0.21793559,-0.27222025,2
-0.21319017,-0.27766207,2
-0.2096729,-0.28304884,2
-0.2065404,-0.288444,2
-0.19876485,-0.29349232,0
-0.20040299,-0.29813245,2
-0.19794755,-0.30290708,2
-0.19465466,-0.3076489,2
-0.19150272,-0.31241474,2
-0.1867808,-0.3172642,2
-0.18307427,-0.32136056,2
-0.17790292,-0.32518923,2
-0.17630252,-0.32939142,2
-0.17063044,-0.33310512,2
-0.165493,-0.3364558,0
-0.16769946,-0.33961356,2
-0.16162726,-0.34314397,2
-0.1551614,-0.34608126,1
-0.15762335,-0.3483305,2
-0.15671958,-0.35161015,2
-0.1541453,-0.35506034,2
-0.14828832,-0.3580863,2
-0.14324653,-0.3603078,0
-0.1459003,-0.36249927,2
-0.14082809,-0.36497906,0
-0.14349627,-0.3671417,2
-0.13714996,-0.3691837,0
-0.13988978,-0.37110147,2
-0.13886762,-0.3734767,2
-0.13719909,-0.3761238,2
-0.13584325,-0.37813732,2
-0.13024704,-0.38027146,0
-0.13306308,-0.38204917,2
-0.128491,-0.38450816,2
-0.12589037,-0.38638943,0
-0.12876946,-0.38809684,2
-0.122455,-0.3901975,0
-0.12540329,-0.3917563,2
-0.12089934,-0.3937928,0
-0.1238481,-0.39539012,2
-0.12211782,-0.3972688,2
-0.12083285,-0.39893073,2
-0.11724308,-0.40029436,2
-0.11451901,-0.40154925,0
-0.117588684,-0.4027389,2
-0.111835584,-0.4040232,0
-0.11496569,-0.40503284,2
-0.112601325,-0.4063147,2
-0.11228868,-0.40742344,2
-0.11166557,-0.40897548,2
0.54183054,-0.15219197,3
0.5398977,-0.15388973,3
0.537896,-0.15595342,3
0.53602713,-0.15853764,3
1.1794115,0.09818324,0
1.1833297,0.09434938,0
1.1871082,0.091333516,0
1.1906236,0.08885739,0
1.1935124,0.08674609,0
1.1962723,0.08507342,0
1.1989144,0.0838268,0
1.2014487,0.08299646,0
1.2038839,0.08257611,0
1.2058207,0.08261209,0
1.2068926,0.08313851,0
1.2070241,0.08406802,0
1.2063652,0.0850984,0
1.2052258,0.08607978,0
1.2039621,0.0868341,0
1.2028611,0.08735086,0
1.2021295,0.08766021,0
1.201824,0.08780394,0
1.2018852,0.08792255,0
1.2021973,0.08813641,0
1.2026004,0.08840667,0
1.2029524,0.088759914,0
1.2031581,0.08919807,0
1.2031783,0.08970151,0
1.2030262,0.09023933,0
1.2027537,0.090779595,0
1.2024295,0.09129728,0
1.2021184,0.09177814,0
1.2018667,0.09222021,0
1.2016959,0.09263113,0
1.2016027,0.093024135,0
1.2015661,0.09341351,0
1.2015556,0.09381087,0
1.201543,0.09422304,0
1.1991725,0.09477614,0
1.199126,0.094722204,0
1.1991428,0.094686724,0
1.1991436,0.09468375,0
1.1991433,0.09469286,0
1.199143,0.09469985,0
1.199143,0.09470136,0
1.199143,0.094700135,0
1.199143,0.09469883,0
1.1991432,0.09469835,0
1.1991432,0.09469853,0
1.1991432,0.094698794,0
1.1991432,0.09469889,0
1.1991432,0.09469883,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.09469877,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
1.1991432,0.094698794,0
-0.35639244,0.420804,0
-0.36241353,0.42720374,0
-0.36841998,0.43325013,0
-0.374295,0.43893978,0
-0.38003007,0.44427162,0
-0.3856255,0.44924593,0
-0.39108106,0.4538629,0
-0.3963973,0.45812228,0
-0.40157387,0.46202436,0
-0.4066107,0.46556875,0
-0.41150805,0.46875578,0
-0.4162657,0.47158518,0
-0.42088377,0.47405705,0
-0.42536226,0.47617173,0
-0.42970112,0.4779286,0
-0.43390033,0.47932807,1
-0.43792206,0.48080683,0
-0.44184217,0.48138645,0
-0.44562256,0.48160896,0
-0.44926345,0.4814738,0
-0.4527646,0.48098105,1
-0.45607382,0.48055446,0
-0.4592966,0.47924718,0
-0.46237975,0.4775828,0
-0.46532336,0.47556087,0
-0.4682556,0.47317776,0
-0.47091475,0.4704281,0
-0.47343427,0.467321,0
-0.47581434,0.46385667,0
-0.47805482,0.46003497,0
-0.4801557,0.45585576,0
-0.4821169,0.4513191,0
-0.4839386,0.44642508,0
-0.4856207,0.44117364,0
-0.48716322,0.43556502,0
-0.48856622,0.42959878,0
-0.4898296,0.4232753,0
-0.49095336,0.41659448,0
-0.4919376,0.40955606,0
-0.49278224,0.4021604,0
-0.4934872,0.3944072,0
-0.49405265,0.38629675,0
-0.49447858,0.37782875,0
-0.49476483,0.3690036,0
-0.4949116,0.359821,0
-0.49491873,0.35028085,2
-0.49121952,0.3403727,2
-0.4843174,0.33110848,2
-0.48040605,0.32143244,2
-0.47556767,0.3124751,2
-0.46703562,0.30352634,3
-0.46724117,0.29416174,0
-0.4673605,0.28507826,2
-0.46054485,0.27631515,2
-0.4572927,0.2673885,2
-0.4515136,0.25902158,0
-0.4517144,0.25027537,2
-0.4434546,0.24137615,0
-0.44369832,0.23270491,2
-0.43791747,0.2243316,2
-0.43371162,0.21549284,2
-0.4298215,0.2070981,2
-0.4211177,0.1990787,0
-0.42158303,0.19103351,2
-0.41376677,0.18299778,3
-0.41411713,0.1745224,0
-0.41448885,0.16636217,2
-0.41062567,0.15816918,2
-0.40186146,0.15058881,0
-0.40233722,0.14279908,0
-0.40267345,0.13465211,2
-0.39378244,0.12697147,1
-0.39426932,0.11958001,2
-0.38838798,0.11124701,2
-0.38126642,0.103703514,0
-0.38179728,0.096026875,2
-0.3730836,0.088675074,0
-0.37369654,0.081265904,0
-0.3741697,0.073499255,2
-0.37128237,0.06538861,2
-0.3665587,0.05779502,2
-0.36355877,0.04987165,2
-0.3573699,0.04212614,2
-0.35230502,0.035012513,2
-0.349043,0.027528023,2
-0.34172875,0.020177742,0
-0.3424728,0.01314062,2
-0.33597204,0.0059643746,0
-0.33671376,-0.0010796153,2
-0.32814232,-0.008548874,1
-0.32891673,-0.015106457,2
-0.32515198,-0.022074074,2
-0.32184207,-0.0294649,2
-0.3141744,-0.036807775,2
-0.30708778,-0.043734822,0
-0.30815896,-0.05020446,2
-0.30313876,-0.056642503,2
-0.2967446,-0.06331921,0
-0.29791546,-0.069556504,2
-0.29536963,-0.07608247,2
-0.28710952,-0.082155645,0
-0.28836662,-0.0881312,2
-0.28619483,-0.09440281,2
-0.280498,-0.100227125,0
-0.28173485,-0.10619802,2
-0.27420405,-0.11196898,0
-0.27550325,-0.11772494,2
-0.27286035,-0.123335935,2
-0.27036348,-0.12900637,2
-0.26765767,-0.13483547,2
-0.26205537,-0.14025377,0
-0.2633806,-0.1457743,2
-0.26012325,-0.15181679,2
-0.25446984,-0.15743719,0
-0.25581256,-0.1629509,2
-0.2527964,-0.1683564,2
-0.25000355,-0.1741077,2
-0.24577525,-0.18009064,2
-0.24262303,-0.18586443,2
-0.23762646,-0.19166487,2
-0.2329391,-0.1967211,1
-0.2344233,-0.20134172,2
-0.2305683,-0.20668606,2
-0.22768173,-0.21226229,2
-0.22268508,-0.21720454,2
-0.22108097,-0.22240119,2
-0.21606109,-0.22717722,0
-0.21778096,-0.23193283,2
-0.2125253,-0.23712432,2
-0.21108937,-0.24203372,2
-0.20562397,-0.2467223,0
-0.20744589,-0.25126573,2
-0.20434897,-0.25632417,2
-0.19929993,-0.26096314,0
-0.20114847,-0.265474,2
-0.19755368,-0.270463,2
-0.195532,-0.2748238,2
-0.18952258,-0.2796412,0
-0.1914647,-0.2839577,2
-0.18873046,-0.28877535,2
-0.18300849,-0.29362607,0
-0.18499069,-0.29795325,2
-0.17931928,-0.30254263,2
-0.17480563,-0.30699584,0
-0.17690755,-0.31108487,2
-0.17101376,-0.31562644,2
-0.16741653,-0.31921908,0
-0.16962887,-0.32301685,2
-0.16676667,-0.3269578,2
-0.16031833,-0.33110502,0
-0.16263245,-0.33469778,2
-0.15825813,-0.33859542,2
-0.15156949,-0.34214553,0
-0.15406466,-0.34532535,0
-0.15642025,-0.34886247,2
-0.15398026,-0.35246888,2
-0.14802653,-0.3555695,0
-0.15047407,-0.35878015,2
-0.14874776,-0.36236876,2
-0.14279827,-0.36533725,2
-0.13612835,-0.3676104,0
-0.1388652,-0.3699836,0
-0.14146246,-0.37271434,2
-0.14085415,-0.37527514,2
-0.13766232,-0.378383,2
-0.1308635,-0.38114756,3
-0.13360691,-0.38398024,2
-0.13301463,-0.3863133,2
-0.13144062,-0.3883657,2
-0.12626065,-0.39019486,0
-0.12905161,-0.39217374,2
-0.12602492,-0.3945779,2
-0.12298057,-0.3965638,2
-0.12241788,-0.398503,2
-0.119948514,-0.40013644,0
-0.12282204,-0.40194324,2
-0.120125845,-0.40395027,2
-0.117853,-0.40613726,2
-0.1121376,-0.40731966,0
-0.11519693,-0.40865403,2
-0.113581516,-0.4100525,2
-0.10918446,-0.41119498,0
0.5364307,-0.15396787,0
1.1821187,0.102060035,0
1.1850691,0.1024463,0
1.1887732,0.10266898,0
1.1918155,0.10274185,0
1.1947242,0.10278779,0
1.1975164,0.10286396,0
1.2002103,0.10296617,0
1.2024465,0.10315725,0
1.203742,0.103419736,0
1.2042278,0.103625305,0
1.2039511,0.10376,0
1.203132,0.10382781,0
1.2020696,0.10384835,0
1.2010518,0.10384867,0
1.2004117,0.1038047,0
1.2001244,0.103748165,0
1.2000358,0.103729695,0
1.2000409,0.10377519,0
1.2001867,0.10385234,0
1.2004088,0.10393977,0
1.2006096,0.10403189,0
1.2007227,0.10412066,0
1.2007191,0.10420033,0
1.1979864,0.10387699,0
1.1979389,0.1037462,0
1.1979606,0.103631094,0
1.1979624,0.10360048,0
1.1979619,0.103620075,0
1.1979613,0.10364272,0
1.1979611,0.10365111,0
1.1979611,0.103649154,0
1.1979611,0.10364518,0
1.1979612,0.10364321,0
1.1979612,0.10364322,0
1.1979612,0.10364388,0
1.1979612,0.10364429,0
1.1979612,0.10364436,0
1.1979612,0.10364425,0
1.1979612,0.10364419,0
1.1979612,0.10364416,0
1.1979612,0.10364416,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
1.1979612,0.10364419,0
-0.42561448,0.4106876,1
-0.4288035,0.41027844,1
-0.4320047,0.40928087,1
-0.43503043,0.40791908,1
-0.43799138,0.40605086,1
-0.44076413,0.40358683,1
-0.44345114,0.40075523,1
-0.4459771,0.3975909,0
-0.4483754,0.39342308,0
-0.45063445,0.38889888,0
-0.4527542,0.3840182,0
-0.4547348,0.37878135,0
-0.45657617,0.37318763,0
-0.45827827,0.36723748,0
-0.45984107,0.36093104,0
-0.46126473,0.3542679,0
-0.46254903,0.3472483,0
-0.46369419,0.3398724,0
-0.4647001,0.3321397,0
-0.46556678,0.32405075,0
-0.46629417,0.3156053,0
-0.4668822,0.30680314,2
-0.45874137,0.2987108,3
-0.45921397,0.289677,2
-0.45449132,0.281197,2
-0.44849488,0.2735358,3
-0.44908455,0.26497367,2
-0.44591132,0.2571996,2
-0.4387429,0.24997818,3
-0.4392879,0.24179819,2
-0.43443453,0.23388316,2
-0.43227687,0.22666518,2
-0.4246198,0.21963374,3
-0.42537728,0.21189456,2
-0.41728055,0.20532013,3
-0.41804674,0.19797991,0
-0.41887763,0.19072467,2
-0.4117403,0.18382382,0
-0.4126023,0.17666475,2
-0.4091482,0.16994058,2
-0.40579018,0.16272844,2
